Name,Address,Lat,Long,logo
Twekl,"Erbil, Italian Village 1, No. 638,Kurdistan 44001,Iraq",36.190073,43.9930303,logos/Twekl.png
Two Spatial,"42 Beirut St,Heliopolis Cairo 11757,Egypt",30.112315,31.3438507,logos/TwoSpatial.png
Tygron BV,"Lange Voorhout 46,Den Haag 2516 AH,Netherlands",52.0835869,4.312823,logos/TygronBV.png
UAM Geomatics Inc,"1765 Greensboro Station Pl,West Mclean VA 22102-3467,United States",38.922171,-77.2332212,logos/UAMGeomaticsInc.png
UGISP Sdn Bhd,"11-1 Jalan Pinggiran Putra 4A/2,Kajang 43000,Malaysia",2.9014293,101.7061799,logos/UGISPSdnBhd.png
Ultimo Software Solutions,"Waterweg 3,Nunspeet 8071 RR,Netherlands",52.3748206,5.7689745,logos/UltimoSoftwareSolutions.png
Unacast,"245 5th Ave Rm 1101,New York NY 10016-8720,United States",40.7443846,-73.9870662,logos/Unacast.png
PenLink Canada Inc,"600-2 Berkeley St,Toronto ON M5A 4J5,Canada",43.6502158,-79.3645516,logos/PenLinkCanadaInc.png
United for Aviation Technology Services,"Obour City, second district,Obour City 11828,Egypt",30.2472454,31.4770388,logos/UnitedforAviationTechnologyServices.png
Univerus Inc,"401-130 Brew St,Port Moody BC V3H 0E3,Canada",49.28028,-122.82785,logos/UniverusInc.png
Unlimited Growth Solutions LLC,"2040 Johanna Dr,Houston TX 77055-1702,United States",29.808255,-95.4824098,logos/UnlimitedGrowthSolutionsLLC.png
Ultimate Positioning Group Pty Ltd,"33 Allison St,Bowen Hills 4006,Australia",-27.4396932,153.0414875,logos/UltimatePositioningGroupPtyLtd.png
Upriver GIS LLC,"1970 Bridgewood Dr,Orange Park FL 32065,United States",30.1530601,-81.8620123,logos/UpriverGISLLC.png
UpSlope Advisors Inc,"2239 N Marion St,Denver CO 80205-5246,United States",39.750255,-104.972472,logos/UpSlopeAdvisorsInc.png
uR Solutions,"6904 W 52nd Pl Apt 2a,Mission KS 66202-1537,United States",39.0355498,-94.6661468,logos/uRSolutions.png
Urban Economics Inc,"810 S Sterling Ave,Tampa FL 33609-4516,United States",27.9350585,-82.5034057,logos/UrbanEconomicsInc.png
Urban Systems Ltd,"200-286 St Paul St,Kamloops BC V2C 6G4,Canada",50.6742701,-120.3347043,logos/UrbanSystemsLtd.png
Utilisync LLC,"9980 S 300 W, Ste 200,Sandy UT 84070,United States",40.5703041,-111.9011735,logos/UtilisyncLLC.png
Utility Safety & Design Inc,"1927 Miller Dr,Olney IL 62450-4744,United States",38.7030017,-88.0856108,logos/UtilitySafety&DesignInc.png
Utilligent LLC,"18191 Von Karman Ave Ste 100,Irvine CA 92612-7103,United States",33.678507,-117.8526371,logos/UtilligentLLC.png
UTS Consultants Inc,"195 St David St S,Fergus ON N1M 2L4,Canada",43.7048363,-80.3769129,logos/UTSConsultantsInc.png
Vaisala Inc,"194 S Taylor Ave,Louisville CO 80027-3024,United States",39.9694085,-105.118495,logos/VaisalaInc.png
Varasset,"4400 Ne 77th Ave Ste 275,Vancouver WA 98662-6857,United States",45.6539336,-122.5949379,logos/Varasset.png
Velosys LLC,"18804 Front St Ne Ste 200,Poulsbo WA 98370-7351,United States",47.7335056,-122.6452237,logos/VelosysLLC.png
Vermessung AVT GMBH,"Eichenweg 42,Imst A 6460,Austria",47.2396391,10.7440824,logos/VermessungAVTGMBH.png
Versar Inc,"1025 Vermont Ave Nw Ste 500,Washington DC 20005-6310,United States",38.9033171,-77.0329134,logos/VersarInc.png
Versatil BPI Inc,"203-460 Greber Blvd,Gatineau QC J8Z 6C7,Canada",45.4873846,-75.7029858,logos/VersatilBPIInc.png
Vertex Geospatial Inc,"42 Genesee St Ste 2,New Hartford NY 13413-2337,United States",43.0733698,-75.2883041,logos/VertexGeospatialInc.png
Vertex3 Inc,"22 Algoma St,Toronto ON M8Y 1C3,Canada",43.6211418,-79.499307,logos/Vertex3Inc.png
VertiGIS LLC,"601 Southlake Blvd,Richmond VA 23236-3921,United States",37.5006773,-77.5962823,logos/VertiGISLLC.png
vGIS Inc,"238 Dunforest Ave,Toronto ON M2N 4J9,Canada",43.7791149,-79.39965,logos/vGISInc.png
Utilligent LLC,"18191 Von Karman Ave Ste 100,Irvine CA 92612-7103,United States",33.678507,-117.8526371,logos/UtilligentLLC.png
UTS Consultants Inc,"195 St David St S,Fergus ON N1M 2L4,Canada",43.7048363,-80.3769129,logos/UTSConsultantsInc.png
Vaisala Inc,"194 S Taylor Ave,Louisville CO 80027-3024,United States",39.9694085,-105.118495,logos/VaisalaInc.png
Varasset,"4400 Ne 77th Ave Ste 275,Vancouver WA 98662-6857,United States",45.6539336,-122.5949379,logos/Varasset.png
Velosys LLC,"18804 Front St Ne Ste 200,Poulsbo WA 98370-7351,United States",47.7335056,-122.6452237,logos/VelosysLLC.png
Vermessung AVT GMBH,"Eichenweg 42,Imst A 6460,Austria",47.2396391,10.7440824,logos/VermessungAVTGMBH.png
Versar Inc,"1025 Vermont Ave Nw Ste 500,Washington DC 20005-6310,United States",38.9033171,-77.0329134,logos/VersarInc.png
Versatil BPI Inc,"203-460 Greber Blvd,Gatineau QC J8Z 6C7,Canada",45.4873846,-75.7029858,logos/VersatilBPIInc.png
Vertex Geospatial Inc,"42 Genesee St Ste 2,New Hartford NY 13413-2337,United States",43.0733698,-75.2883041,logos/VertexGeospatialInc.png
Vertex3 Inc,"22 Algoma St,Toronto ON M8Y 1C3,Canada",43.6211418,-79.499307,logos/Vertex3Inc.png
VertiGIS LLC,"601 Southlake Blvd,Richmond VA 23236-3921,United States",37.5006773,-77.5962823,logos/VertiGISLLC.png
vGIS Inc,"238 Dunforest Ave,Toronto ON M2N 4J9,Canada",43.7791149,-79.39965,logos/vGISInc.png
Vican Innovations Inc,"171 Rosewood Dr SW,Calgary AB T3Z 3K7,Canada",51.053419,-114.2863798,logos/VicanInnovationsInc.png
VietGIS Co Ltd,"2/201 Bo De,Hanoi,Viet Nam",21.0350458,105.8763626,logos/VietGISCoLtd.png
Virtual Geomatics,"12741 Research Blvd Ste 403,Austin TX 78759-4413,United States",30.4338552,-97.7658959,logos/VirtualGeomatics.png
VisaoGeo Ltda EPP,"R JUVENCIO COSTA 141 TRINDADE,FLORIANOPOLIS 88036-270,Brazil",-27.5871797,-48.5224156,logos/VisaoGeoLtdaEPP.png
JSC VISICOM,"Velyka Zhytomyrska street, 25/,Kyiv 01001,Ukraine",50.4552847,30.5114167,logos/JSCVISICOM.png
Vision III Imaging Inc,"1875 Campus Commons Dr Ste 301,Reston VA 20191-1533,United States",38.9429078,-77.3339709,logos/VisionIIIImagingInc.png
Vision Valley,"210 St Maadi,Cairo,Egypt",29.9569135,31.2752141,logos/VisionValley.png
VISIONATIG CIA LTDA,"Ed�n del Valle N� 2 E18-113,Quito,Ecuador",-0.1293707,-78.4581485,logos/VISIONATIGCIALTDA.png
Vislock Ltd,"Juliblee Walk,Crawley RH10 1Q,United Kingdom",51.1162262,-0.1661596,logos/VislockLtd.png
Visual Defence Inc,"210-111 Granton Dr,Richmond Hill ON L4B 1L5,Canada",43.8592382,-79.386933,logos/VisualDefenceInc.png
Metrotech Corp,"3251 Olcott St,Santa Clara CA 95054-3006,United States",37.3804521,-121.966063,logos/MetrotechCorp.png
Voxel Technology General Trading Co WLL,"Shuhada St, Sharq - Kuwait City,Sarq 15379,Kuwait",29.3777787,47.9900864,logos/VoxelTechnologyGeneralTradingCoWLL.png
Dornier Power and Heat GmbH,"Steindamm 9,Hamburg HH 20099,Germany",53.553187,10.0108181,logos/DornierPowerandHeatGmbH.png
vrbn AG,"Winterthurerstr. 53,Uster ZH 8610,Switzerland",47.3582023,8.7107014,logos/vrbnAG.png
Vitkovice IT Solutions AS,"Cihelni 1575,Ostrava 70100,Czech Republic",49.8384021,18.2766829,logos/VitkoviceITSolutionsAS.png
W Energy Software LLC,"1 W 3rd Ste 1115,Tulsa OK 74103-3515,United States",36.1533499,-95.9921121,logos/WEnergySoftwareLLC.png
Waggoner Engineering,"143a Lefleurs Sq,Jackson MS 39211-5525,United States",32.3602431,-90.1470716,logos/WaggonerEngineering.png
Wallace Montgomery & Associates,"10150 York Rd,Hunt Valley MD 21030-3340,United States",39.4674197,-76.64082,logos/WallaceMontgomery&Associates.png
Biuro Planowania Rozwoju Warszawy,"ul. Zlota 59 Skylight 19p.,Warszawa 00-120,Poland",52.2308694,21.0027653,logos/BiuroPlanowaniaRozwojuWarszawy.png
Warszawskie Przedsiebiorstwo,"ul. Biograficzna 2,Warszawa 01-991,Poland",52.3053641,20.9306436,logos/WarszawskiePrzedsiebiorstwo.png
Waterborne Environmental Inc,"897b Harrison St Se,Leesburg VA 20175-4516,United States",39.1017352,-77.5573258,logos/WaterborneEnvironmentalInc.png
Waveguide,"10 N Southwood Dr,Nashua NH 03063-1819,United States",42.7919765,-71.5012658,logos/Waveguide.png
Waypoint Mapping LLC,"300 Sunset Rdg,Dripping Springs TX 78620-2758,United States",30.283828,-98.090223,logos/WaypointMappingLLC.png
we-do-IT Global Inc,"1005 Congress Ave Ste 925,Austin TX 78701-3051,United States",30.2720399,-97.7409012,logos/we-do-ITGlobalInc.png
Weather Stream Inc,"1600 Range St Ste 102,Boulder CO 80301-2739,United States",40.0150769,-105.2296254,logos/WeatherStreamInc.png
WD Mgmt LLC,"375 Essjay Rd Ste 200,Williamsville NY 14221-5789,United States",42.971696,-78.7370845,logos/WDMgmtLLC.png
West Tower Labs LLC,"7582 Las Vegas Blvd S Unit 235,Las Vegas NV 89123-1009,United States",36.0520269,-115.1715204,logos/WestTowerLabsLLC.png
W F Baird & Associates,"100-1267 Cornwall Rd,Oakville ON L6J 7T5,Canada",43.4720408,-79.6669264,logos/WFBaird&Associates.png
What3Words,"Dewmead House,Baldock Herts SG7 5HD,United Kingdom",52.0465619,-0.1971168,logos/What3Words.png
whereness,"Alameda da Fonte Velha 43 1 Esq,Sintra 2710-694,Portugal",38.7733994,-9.3791462,logos/whereness.png
Wind Environmental Services LLC,"1 E School St,Bonne Terre MO 63628-1721,United States",37.9229496,-90.5552759,logos/WindEnvironmentalServicesLLC.png
Wingtra AG,"Giessh�belstr. 40,Z�rich ZH 8045,Switzerland",47.351828,8.5085993,logos/WingtraAG.png
Wood Mackenzie Ltd,"5 Semple Street,Edinburgh EH3 8BL,United Kingdom",55.9447305,-3.2069834,logos/WoodMackenzieLtd.png
WSP Sverige AB,"Arenavagen 7,Stockholm 12188,Sweden",59.2966188,18.0819617,logos/WSPSverigeAB.png
The Singular Factory SL,"Lope de Vega 15,Telde 35214,Spain",27.99734,-15.3769366,logos/TheSingularFactorySL.png
XSoft Inc,"21691 Anchor Bay Dr,Noblesville IN 46062-6789,United States",40.1019874,-86.0352126,logos/XSoftInc.png
Xtensible Solutions LLC,"6900 Tavistock Lakes Blvd,Orlando FL 32827-7589,United States",28.3724289,-81.2790003,logos/XtensibleSolutionsLLC.png
Young Management & Consulting,"1995 N Park Pl Se Ste 310,Atlanta GA 30339-2017,United States",33.9047681,-84.4789631,logos/YoungManagement&Consulting.png
Zain Drone Etisalat Plus KSCC,"Airport Rd,Kuwait City,Kuwait",29.3422105,47.944702,logos/ZainDroneEtisalatPlusKSCC.png
ZealRiver Technologies Inc,"250 Commerce St Ste 9,Montgomery AL 36104-2639,United States",32.3813445,-86.3124935,logos/ZealRiverTechnologiesInc.png
Zekiah Technologies Inc,"103 Centennial St Ste G,La Plata MD 20646-5985,United States",38.527156,-76.9801039,logos/ZekiahTechnologiesInc.png
Zerion Software Inc,"13650 Dulles Technology Dr Ste 275,Herndon VA 20171-4649,United States",38.9557443,-77.4134557,logos/ZerionSoftwareInc.png
Agere Integrity LLC,"2897 N Druid Hills Rd Ne Ste 418,Atlanta GA 30329-3924,United States",33.8163514,-84.312748,logos/AgereIntegrityLLC.png
AllSite Ai Inc,"548 Market St,San Francisco CA 94104-5401,United States",37.7900688,-122.4007436,logos/AllSiteAiInc.png
Aquanuity Inc,"5299 Dtc Blvd Ste 760,Greenwood Village CO 80111-3328,United States",39.6205477,-104.8907261,logos/AquanuityInc.png
ARCortex Inc,"14005 Palawan Way Apt 118,Marina Del Rey CA 90292-6229,United States",33.9813055,-118.4539158,logos/ARCortexInc.png
ChronoCards,"750 Main St,Grand Junction CO 81501-3536,United States",39.0676472,-108.5596016,logos/ChronoCards.png
Dira GeoSystems AG,"Viaduktstr. 93-95,Z�rich ZH 8005,Switzerland",47.3849263,8.5209216,logos/DiraGeoSystemsAG.png
AGILAND SAC,"Jr Nicolas Rodrigo 365 B103 Surco,Lima 15024,Peru",-12.1020919,-76.9636887,logos/AGILANDSAC.png
ESP Technology & Logistics LLC,"11400 W Olympic Blvd Ste 1400,Los Angeles CA 90064-1579,United States",34.0358773,-118.4425151,logos/ESPTechnology&LogisticsLLC.png
UAB Ekspera LT,"Islandijos 6,Vilnius 01117,Lithuania",54.6841593,25.2773724,logos/UABEksperaLT.png
Codestream Solutions Pty Ltd,"315 Brunswick St,Fortitude Valley QLD 4006,Australia",-27.4583272,153.0343011,logos/CodestreamSolutionsPtyLtd.png
Foretify LLC,"1407 Black Hawk Ct,Redlands CA 92374-2791,United States",34.0722454,-117.1412505,logos/ForetifyLLC.png
Geodronz Inc,"8864 Egret Isle Pt,Lake Worth FL 33467-1724,United States",26.5967944,-80.186606,logos/GeodronzInc.png
GeoMate Inc,"14 Erb St W,Waterloo ON N2L 1S7,Canada",43.4655472,-80.523229,logos/GeoMateInc.png
Geosapiens Inc,"102-20, boul Charest O,Quebec QC G1K 1X0,Canada",46.8115501,-71.231248,logos/GeosapiensInc.png
Gilytics AG,"Hafnerstr. 24,Z�rich ZH 8005,Switzerland",47.3811253,8.5355987,logos/GilyticsAG.png
Global Satellite Vu,"153 Park Close,Walton on Thames KT12 1EW,United Kingdom",51.3808233,-0.427209,logos/GlobalSatelliteVu.png
Gridmetrics Inc,"858 Coal Creek Cir,Louisville CO 80027-9750,United States",39.9570646,-105.1605269,logos/GridmetricsInc.png
Health Solutions Research LLC,"15200 Shady Grove Rd,Rockville MD 20850-3218,United States",39.1046968,-77.1912005,logos/HealthSolutionsResearchLLC.png
Hidden Level Inc,"1014 N Geddes St,Syracuse NY 13204-1320,United States",43.0586677,-76.1699028,logos/HiddenLevelInc.png
HyPoint Solutions,"1041 N Dupont Hwy # 1016,Dover DE 19901-2006,United States",39.1843616,-75.5334862,logos/HyPointSolutions.png
inCitu,"404 11th St Unit 1,Brooklyn NY 11215-4022,United States",40.6668111,-73.9852871,logos/inCitu.png
IRIS R&D Group Inc,"5500 N Service Rd,Burlington ON L7L 6W6,Canada",43.3961204,-79.7612788,logos/IRISR&DGroupInc.png
Kamilo Inc,"1230 Clay St Apt 203,San Francisco CA 94108-1452,United States",37.7935706,-122.4136811,logos/KamiloInc.png
Mach9 Robotics Inc,"4041 Liberty Ave Ste 200,Pittsburgh PA 15224-1459,United States",40.463244,-79.955767,logos/Mach9RoboticsInc.png
Maranta LLC,"1506 Linden St,Oakland CA 94607-6420,United States",37.8099836,-122.2833546,logos/MarantaLLC.png
Matidor Technologies Inc,"3590 Heather St,Vancouver BC V5Z 3L1,Canada",49.2536522,-123.1200301,logos/MatidorTechnologiesInc.png
Milsat Technologies,"Suit 46/47, Plot 740, Agunwa Anaekwe Str,Wuye,Nigeria",9.0540503,7.4403785,logos/MilsatTechnologies.png
Monarch Weather & Climate,"270 N El Camino Real # F174,Encinitas CA 92024-2874,United States",33.0521724,-117.2630787,logos/MonarchWeather&Climate.png
Near Space Labs,"141 Flushing Ave,Brooklyn NY 11205-1338,United States",40.6981008,-73.9712017,logos/NearSpaceLabs.png
Noteworthy AI Inc,"9 W Broad St Ste 320,Stamford CT 06902-3758,United States",41.0559116,-73.5449941,logos/NoteworthyAIInc.png
Pollen Systems Corporation,"10400 Ne 4th St Ste 2210,Bellevue WA 98004-5184,United States",47.6142498,-122.2009673,logos/PollenSystemsCorporation.png
DADoES Inc,"4311 11th Ave Ne # 512,Seattle WA 98105-6366,United States",47.6604282,-122.3169236,logos/DADoESInc.png
Reveal Technology Ltd,"91 Main Road,Wellington 5028,New Zealand",-41.1764902,174.8252597,logos/RevealTechnologyLtd.png
SeerAI Inc,"260 Paine Ave,New Rochelle NY 10804-4129,United States",40.939348,-73.7816844,logos/SeerAIInc.png
Subterra AI Inc,"1311 Vine St,Cincinnati OH 45202-7118,United States",39.1098486,-84.5154878,logos/SubterraAIInc.png
the Right Direction BV,"Van Iddekingeweg 133,Groningen 9721CD,Netherlands",53.1976954,6.5717377,logos/theRightDirectionBV.png
TurbineHub.com LLC,"126 Riverfront Ln Unit 822,Avon CO 81620-6860,United States",39.632907,-106.5245906,logos/TurbineHub.comLLC.png
Urban Sky,"4800 Race St,Denver CO 80216-2207,United States",39.7843762,-104.9627974,logos/UrbanSky.png
V-Labs SA,"Route de la Galaise 34,Plan-les-Ouates GE 1228,Switzerland",46.1681208,6.1024064,logos/V-LabsSA.png
WhiteFox Defense Technologies Inc,"833 Buckley Rd,San Luis Obispo CA 93401-8130,United States",35.2339803,-120.6387915,logos/WhiteFoxDefenseTechnologiesInc.png
Amazon Web Services,"410 Terry Ave N,Seattle WA 98170-0100,United States",47.6224024,-122.3369052,logos/AmazonWebServices.png
Deloitte & Touche LLP,"1919 N Lynn St,Arlington VA 22209-1742,United States",38.8977026,-77.0703903,logos/Deloitte&ToucheLLP.png
Microsoft Corp,"1 Microsoft Way,Redmond WA 98052-8300,United States",47.6393782,-122.1282593,logos/MicrosoftCorp.png
SAP SE,"Dietmar-Hopp-Allee 16,Walldorf 69190,Germany",49.2938433,8.6413693,logos/SAPSE.png
SAS Institute Inc,"100 Sas Campus Dr,Cary NC 27513,United States",35.8184931,-78.7539266,logos/SASInstituteInc.png
D2iQ Inc,"48 Market St,San Francisco CA 94104-5401,United States",37.7943665,-122.3951341,logos/D2iQInc.png
EnterpriseDB Corporation,"34 Crosby Dr Ste 201,Bedford MA 01730-1441,United States",42.5105279,-71.2479874,logos/EnterpriseDBCorporation.png
FLIR Maritime Inc,"100 River Pl Ste 4,Monona WI 53716-4027,United States",43.0464296,-89.3265857,logos/FLIRMaritimeInc.png
Getac Inc,"15495 Sand Canyon Ave Ste 350,Irvine CA 92618-3153,United States",33.6699977,-117.7672618,logos/GetacInc.png
Neo4j,"111 E 5th Ave,San Mateo CA 94401-4108,United States",37.5634399,-122.3222646,logos/Neo4j.png
Wide Scanners & Systems Inc,"12647 Thistle Dr,Rancho Cucamonga CA 91739-1522,United States",34.1324195,-117.5338063,logos/WideScanners&SystemsInc.png
BEM Systems Inc,"7 Giralda Farms,Madison NJ 07940-1051,United States",40.7569895,-74.4356173,logos/BEMSystemsInc.png
BHC Rhodes,"7101 College Blvd Ste 400,Overland Park KS 66210-2081,United States",38.9262271,-94.6689131,logos/BHCRhodes.png
BIM Latinoamerica,"Cra 14 # 81-19,Bogota 110211,Colombia",4.6669898,-74.0560368,logos/BIMLatinoamerica.png
BIS Consulting,"14802 Venture Dr,Farmers Branch TX 75234-2426,United States",32.9503294,-96.8585185,logos/BISConsulting.png
Bizpoke Solucoes em Software LTDA,"Rua Corifeu de Azevedo Marques 3202,Sao Jose do Campos 12241040,Brazil",-23.2323147,-45.9274171,logos/BizpokeSolucoesemSoftwareLTDA.png
Bluefield GIS,"8401 Leeper Dr,Charlotte NC 28277-1811,United States",35.0276334,-80.8121498,logos/BluefieldGIS.png
Bootcamp GIS,"5605 Adams Ave,San Diego CA 92115-3717,United States",32.7624676,-117.0746416,logos/BootcampGIS.png
Booz Allen Hamilton,"8283 Greensboro Dr,Mc Lean VA 22102-3830,United States",38.9223346,-77.2323425,logos/BoozAllenHamilton.png
Boston Fusion Corp,"70 Westview St,Lexington MA 02421-3142,United States",42.4729428,-71.2594867,logos/BostonFusionCorp.png
Brown & Caldwell,"6055 Rockside Woods Blvd N Ste 350,Independence OH 44131-2338,United States",41.3979707,-81.6446558,logos/Brown&Caldwell.png
BTW Company Ltd,"179 Courtenay St,New Plymouth 4340,New Zealand",-39.0559805,174.0827297,logos/BTWCompanyLtd.png
Bureau Veritas,"Carrera 16 No. 97-40 Torre 1 Oficina 401,Bogota,Colombia",4.6828987,-74.0495266,logos/BureauVeritas.png
Business Geographer LLC,"5300 N Braeswood Blvd,Houston TX 77096-3307,United States",29.6777948,-95.4787232,logos/BusinessGeographerLLC.png
Butler Fairman & Seufert Inc,"8450 Westfield Blvd Ste 300,Indianapolis IN 46240,United States",39.9100336,-86.1350894,logos/ButlerFairman&SeufertInc.png
C Tech Development Corp,"8415 Midnight Pass Rd,Sarasota FL 34242-2705,United States",27.2289325,-82.5187951,logos/CTechDevelopmentCorp.png
C.R. Kennedy & Company Pty,"300 Lorimer Street Port Melbou,Port Melbourne,Australia",-37.8253841,144.907166,logos/C.R.Kennedy&CompanyPty.png
Cabin Resource Management Ltd,"20A-100 Kalamalka Lake Rd,Vernon BC V1T 9G1,Canada",50.2388513,-119.2670309,logos/CabinResourceManagementLtd.png
CalAmp,"15635 Alton Pkwy Ste 250,Irvine CA 92618-7328,United States",33.656258,-117.754363,logos/CalAmp.png
Calvin Giordano & Associates Inc,"1800 Eller Dr Ste 600,Fort Lauderdale FL 33316,United States",26.0816106,-80.1237505,logos/CalvinGiordano&AssociatesInc.png
Cambridge Systematics Inc,"101 Station Lndg,Medford MA 02155,United States",42.401642,-71.082027,logos/CambridgeSystematicsInc.png
Canopy Mapping Company,"38 Oaktree Dr,Caledonia ON N3W 0E7,Canada",43.0739645,-79.9264979,logos/CanopyMappingCompany.png
Canopy Spatial LLC,"5100 Poplar Ave,Memphis TN 38137-4000,United States",35.112903,-89.8917299,logos/CanopySpatialLLC.png
Capella Space Corp,"438 Shotwell St,San Francisco CA 94110-1914,United States",37.7611742,-122.4163312,logos/CapellaSpaceCorp.png
Carlos Coucelo Consultoria Geomatica,"Tagus Park Nucleo Central 242,Porto Salvo 2780-920,Portugal",38.7410289,-9.3052077,logos/CarlosCouceloConsultoriaGeomatica.png
Carlson Software,"33 E 2nd St,Maysville KY 41056-1158,United States",38.6473778,-83.7629507,logos/CarlsonSoftware.png
Carollo Engineers,"4600 E Washington St Ste 500,Phoenix AZ 85034-1915,United States",33.4485232,-111.9839002,logos/CarolloEngineers.png
Carroll Engineering Corp,"949 Easton Rd,Warrington PA 18976,United States",40.2419154,-75.1357027,logos/CarrollEngineeringCorp.png
Cartezan,"Po Box 4549,Incline Village NV 89450-4549,United States",39.249683,-119.9526847,logos/Cartezan.png
Cartodyne,"19523 Creek Run Dr,Spring TX 77388-3092,United States",30.0501336,-95.457689,logos/Cartodyne.png
Cates Earth Science Technologies,"3521 Highway 1804 S,Bismarck ND 58504-9665,United States",46.7195312,-100.7405533,logos/CatesEarthScienceTechnologies.png
cBEYONData LLC,"9435 Lorton Market St Ste 720,Lorton VA 22079-1963,United States",38.7019893,-77.2203742,logos/cBEYONDataLLC.png
CDR Maguire,"9130 S Dadeland Blvd Ste 1509,Miami FL 33156-7850,United States",25.6850794,-80.3143202,logos/CDRMaguire.png
Cedra Corp,"1600 Moseley Rd Ste 500,Victor NY 14564-9799,United States",43.0380947,-77.4502009,logos/CedraCorp.png
Cegal AS,"Richard Johnsensgate 4,Stavanger 4021,Norway",58.9331742,5.7034121,logos/CegalAS.png
Celtic Cross Holdings Inc,"8961 E Bell Rd Ste 101,Scottsdale AZ 85260-1313,United States",33.6395161,-111.8873692,logos/CelticCrossHoldingsInc.png
Centillion Solutions LLC,"110 Samaritan Dr,Cumming GA 30040-2535,United States",34.2080129,-84.1451213,logos/CentillionSolutionsLLC.png
CEDA Maps a.s.,"Jihlavska 1558/21,Praha 4 140 00,Czech Republic",50.0442918,14.4587608,logos/CEDAMapsa.s..png
Centricity GIS LLC,"10659 N Sahalee St,Cedar Hills UT 84062-8508,United States",40.425651,-111.759893,logos/CentricityGISLLC.png
CGI Deutschland B. V. & Co. KG,"Leinfelder Str. 60,Leinfelden-Echterdingen BW 70771,Germany",48.6915002,9.1597244,logos/CGIDeutschlandB.V.&Co.KG.png
Conseillers en gestion et,"700-410, boul Charest E,Quebec QC G1K 8G3,Canada",46.8138598,-71.2239475,logos/Conseillersengestionet.png
CGI Portugal SA,"Av Jose Malhoa 16a,Lisboa 1070-159,Portugal",38.7376802,-9.1643433,logos/CGIPortugalSA.png
CGI Suomi Oy,"Karvaamokuja 2,Helsinki FI-00380,Finland",60.2143829,24.8814615,logos/CGISuomiOy.png
CGI Technologies and Solutions Inc,"14800 Landmark Blvd Ste 300,Dallas TX 75254-7570,United States",32.9484226,-96.8275185,logos/CGITechnologiesandSolutionsInc.png
CGIS Solutions,"100 Commercial St Ste 207,Portland ME 04101-4740,United States",43.6564288,-70.2510598,logos/CGISSolutions.png
CGX Aero,"Le Causse Espace Entreprise,Castres 81100,France",43.562726,2.270264,logos/CGXAero.png
CHAIN TECHNOLOGY DEVELOPMENT CO LTD,"19 SCIENCE PARK WEST AVE,HONG KONG,Hong Kong",22.4272253,114.2083376,logos/CHAINTECHNOLOGYDEVELOPMENTCOLTD.png
Chen Moore & Associates,"500 W Cypress Creek Rd,Fort Lauderdale FL 33309-6141,United States",26.2026719,-80.1511008,logos/ChenMoore&Associates.png
China Geomarketing,"Av. Pedroso de Morais 457,Sao Paulo 05419-000,Brazil",-23.5661575,-46.6906441,logos/ChinaGeomarketing.png
Chile Registros,"Francisco Bilbao 2970,Santiago,Chile",-33.434306,-70.5880549,logos/ChileRegistros.png
Citygate GIS LLC,"857 Childs Point Rd,Annapolis MD 21401-4490,United States",38.9591552,-76.5317316,logos/CitygateGISLLC.png
N. Harris Computer Corpora,"1202-4464 Markham St,Victoria BC V8Z 7X8,Canada",48.4932012,-123.4122405,logos/N.HarrisComputerCorpora.png
Civic Mapper,"6101 Penn Ave Ste 101,Pittsburgh PA 15206-3926,United States",40.4612935,-79.9233741,logos/CivicMapper.png
Civica Infrastructure Inc.,"3-330 Rodinea Rd,Vaughan ON L6A 4P5,Canada",43.8668386,-79.5104069,logos/CivicaInfrastructureInc..png
CivicLens,"200 E Broadway St #8333,Missoula MT 59807-4555,United States",46.8719228,-113.9919575,logos/CivicLens.png
Civil Design Inc,"5220 Oakland Ave,Saint Louis MO 63110-1436,United States",38.6295711,-90.2740092,logos/CivilDesignInc.png
Civix,"3300 W Esplanade Ave S,Metairie LA 70002-7406,United States",30.0137921,-90.156594,logos/Civix.png
CK Associates Inc,"8591 United Plaza Blvd Ste 300,Baton Rouge LA 70809-7027,United States",30.4116585,-91.0941219,logos/CKAssociatesInc.png
Clariti Software,"500-609 Hastings St W,Vancouver BC V6B 4W4,Canada",49.2852022,-123.1129049,logos/ClaritiSoftware.png
Clark Nexsen,"4525 Main St Ste 1400,Virginia Beach VA 23462,United States",36.8516437,-75.9792194,logos/ClarkNexsen.png
Clean Power Research,"10604 Ne 38th Pl Ste 100,Kirkland WA 98033-7951,United States",47.6451431,-122.1978953,logos/CleanPowerResearch.png
Clear Consulting Inc,"280 E Sharon Rd,Cincinnati OH 45246-4529,United States",39.2722781,-84.458813,logos/ClearConsultingInc.png
CloudFactory,"103 W Main St,Durham NC 27701-3638,United States",35.9949804,-78.9009688,logos/CloudFactory.png
Coastal Environments Inc,"1260 Main St,Baton Rouge LA 70802-4657,United States",30.4515977,-91.1766638,logos/CoastalEnvironmentsInc.png
Coastal Resource Mapping Ltd,"5-4515 Uplands Dr,Nanaimo BC V9T 6M8,Canada",49.2189731,-124.0254252,logos/CoastalResourceMappingLtd.png
Cobb Fendley & Associates Inc,"13430 Northwest Fwy Ste 1100,Houston TX 77040-6153,United States",29.8512211,-95.5077896,logos/CobbFendley&AssociatesInc.png
